,,□,金融業（経営企画担当）,取引先の様子,・５月の連休は天候や曜日の並びに恵まれ、観光地の人出は順調であったが、その後は天候不順が続き、そのまま梅雨入りしそうな様子となり、若干影響が出ている。
,,□,不動産業（経営者）,取引先の様子,・契約金額は同じでも、要求、チェックなどは増えてきている。
,,□,その他サービス業［放送］（営業担当）,受注量や販売量の動き,・官公庁からのタイムコマーシャルが３％程度減少しているが、商業、サービス業、不動産業からのスポットコマーシャルの件数は増えてきている。しかしながら、単価、期間共に小口化してきている。
,,▲,輸送用機械器具製造業（総務担当）,受注量や販売量の動き,・売上が横ばいのなかで、材料価格の高騰が続き、前年比で60％も上がってきている。原油高に伴って燃料関係も相当高くなっており、利益が非常に圧迫されてきている。
,,▲,輸送業（営業担当）,取引先の様子,・本年は天候不順が続き、特に夏向き家電商品、レジャー商品等の動向が鈍く、輸送量が多少落ち込んでいる。また、燃料高によるコストの増減等、負担が多くなっている。
,,▲,経営コンサルタント,取引先の様子,・好調企業、不調企業どちらもあるが、良くても順調というほどではなく、悪い方は業績が落ちている。個人消費は依然として活発ではない。金回りの良くなっている企業は限られた業種の、そのまた一部である。
,,×,化学工業（経営者）,受注量や販売量の動き,・３か月前は仕事に追われ、休日出勤と残業が当たり前であったが、今月は仕事がなく、工場の整備、機械のメンテナンスなどを行って過ごしている。
,,×,電気機械器具製造業（経営者）,受注量や販売量の動き,・受注量が予想を大きく下回り、ピーク時の半分以下に落ちてしまい、社員、パートを含め、手空きの状態である。同業者でも、仕事がないので15時終業にしているというところが何社かある。
,,×,建設業（総務担当）,受注量や販売量の動き,・公共工事削減の影響で、今期７か月を経過したなかでの受注高は前年比72％であり、現在のままでは経営が厳しい。新規分野の開拓に人員を配置し、活動を始めている。
,,×,不動産業（管理担当）,受注量や販売量の動き,・４月末で退去したファーストフードテナントの分、賃貸収入が落ち込んでいる。面積が大きかったので減少額も大きい。また、下見の件数もめっきり減っている。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,人材派遣会社（経営者）,求人数の動き,・各業種とも求人広告が非常に出ているようだが、なかなか採用に至るまでの人の動きはないと他社からも聞いている。住宅関連の伸びはあまり変わらないが、電気、電子、自動車関連、その他の業種共に全般的にやや良い。
,,○,人材派遣会社（営業担当）,求人数の動き,・求人の動きが活発で、採用を希望する企業が増えている。
,,□,求人情報誌製作会社（経営者）,求人数の動き,・有効求人倍率は多少上昇している。県内の求人数は４月常用が10％増、パートは若干下がっている。製造業の求人が増えているが、運輸業などは大分減少している。
,,□,職業安定所（職員）,周辺企業の様子,・依然として求人減少の歯止めが掛からない。
,,□,職業安定所（職員）,求人数の動き,・月間有効求人倍率が６か月連続で１倍台となっている。
,,□,職業安定所（職員）,求人数の動き,・新規求人は４か月連続前年同月比で増加となっているが、内容的には派遣求人が求人数全体の20％を占めており、依然として直接雇用を含む正社員の求人は厳しい状況で推移している。
,,□,民間職業紹介機関（経営者）,求人数の動き,・今は景気の良い状況でのそこそこの高値安定といった印象がある。これ以上、好転する材料がないような状況が続く。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　４．南関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",,◎,百貨店（広報担当）,販売量の動き,・５月は雨の多い不順な天候のために来客数では苦戦しているが、１人当たりの購買単価は増加傾向となっており、売上は前年を上回って推移している。初夏物衣料品が活発に動いており、母の日が１週間後ろ倒しとなった影響も少ない。その他、宝飾時計や家具リフォーム関連も引き続き活発で、売上の底上げに寄与している。
,,◎,百貨店（店次長）,販売量の動き,・３か月ほど前と比較し、来客数、買上点数、売上共に増加している。
,,◎,スーパー（統括）,販売量の動き,・販売量の動きが３か月前、半年前、１年前に比べ着実に増えている。当然、来客数の増加にもつながっている。景気は着実に上向いている。
,,◎,家電量販店（営業統括）,販売量の動き,・ＡＶ商品を中心に高額商品が動いている。パソコンもノートパソコンを中心に小型軽量型の商品が好調に販売数量を伸ばしている。引き続き高単価商品を中心に販売数量は増加傾向を維持している。
,,○,一般小売店［文房具］（経営者）,お客様の様子,・競争相手が段々なくなったせいもあるが、客の商品の選び方が、そんなに安い物、安い物ということではなくなってきている。
,,○,一般小売店［茶］（営業担当）,お客様の様子,・茶販売業にとって、今は味、香りと共に一番売出しに力を発揮できる商品がそろう時期である。健康志向が追い風となり、個人顧客の売上では、１人当たり１万円以上のまとめ買いを希望する客が増えてきている。
,,○,一般小売店［ＣＤ］（営業担当）,来客数の動き,・来客数は、ほぼ前年並みではあるが、高額商品の売上が良く、売上全体として上昇している。
,,○,百貨店（広報担当）,お客様の様子,・高額品売場だけではなく、一般商品を扱う売場にも上質感のある商品を求める顧客が増えている。例えば、一部の売場では意識的に上質で高単価の商品をこれまでよりも多く扱い、これがそのまま売上増につながっている。
,,○,百貨店（営業企画担当）,来客数の動き,・ここ数か月間来店客が徐々に増加傾向にある。売上も来客増に比例して前年比プラスで推移している。「母の日ギフト」が近年のなかでは大きな盛り上がりをみせた。
,,○,スーパー（統括）,単価の動き,・客の購買態度をみると、平均単価及び点数共に上向き傾向にある。
,,○,衣料品専門店（営業担当）,販売量の動き,・５月25日で前年の売上を達成しており、今月は前年比120％以上で終わる。12か月連続で前年を達成しており、勢いがある。４月の半ばから母の日当日まで母の日効果があり、母の日が終わっても勢いは終わらず、買上に良い状態が続いている。坪売上も２割増となっており、売れ筋を切らさないことで数字を上げている。
,,○,家電量販店（経営者）,販売量の動き,・サッカーワールドカップの直前で予想通り大画面テレビの動きが良くなってきた。また前月苦戦したエアコンが天候とともにやや回復している。一方パソコンは相変わらず厳しい。
,,○,家電量販店（店長）,単価の動き,・単価が上がり、高付加価値商品の動きが良くなっている。
,,○,住関連専門店（統括）,販売量の動き,・販売量の動きも良くなり、配達件数、配達量も段々増えている状態である。
,,○,都市型ホテル（スタッフ）,販売量の動き,・前年同時期に比べると予約状況がかなり増加しており、１人当たりの平均単価もかなり上がってきている。
,,○,都市型ホテル（スタッフ）,来客数の動き,・今後３か月の手持ち予約人数は、宴会部門は前年同時期と比較して110％増であり、宿泊はプラスマイナスゼロと見ている。予約取り込み状況は良く、問い合わせも多くなってきている。また、レストランの利用客単価が、わずかながら上昇している。
,,○,都市型ホテル（スタッフ）,来客数の動き,・前年まで利用を控えていた客が、利用するようになった。
,,○,都市型ホテル（スタッフ）,販売量の動き,・レストランに比べ、やや不調であったバーの売上も前年を超えるようになっている。単価の比較的高い個人客の宿泊利用も好調で、満室が続いている。
,,○,旅行代理店（従業員）,販売量の動き,・サッカーワールドカップ参加ツアーの申込が増えている。臨時発売したツアーは即刻売り切れた。
,,○,旅行代理店（従業員）,お客様の様子,・一般企業からの見積が増えている。
,,○,旅行代理店（営業担当）,お客様の様子,・夏場のグループでの需要の申込が増えている。
,,○,通信会社（企画担当）,販売量の動き,・サッカーワールドカップの影響か、デジタルハイビジョンのテレビ買換えの増加に伴い、ケーブルテレビ加入件数が増加している。
,,○,ゴルフ練習場（従業員）,お客様の様子,・雨の週末が２週続いたため、来客数や売上はあまり増加していないが、客の様子からは景気は良くなっている。ゴルフの回数、コンペの企画、併設するレストランの来客数が増加している。
,,○,ゴルフ場（支配人）,来客数の動き,・向こう３か月間の予約が今まで数年間の予約と比べ非常に上向いている。
,,○,パチンコ店（経営者）,来客数の動き,・夜のサラリーマン層の来客数が増加している。
,,○,その他レジャー施設［アミューズメント］（職員）,販売量の動き,・アミューズメント施設においては、前年同月比100％を越えており間違いなく好調である。都市部における夜の客が増えてきている。
,,○,美容室（経営者）,来客数の動き,・来客数がほぼ一定で、来店頻度が上がってきている。
,,○,住宅販売会社（従業員）,販売量の動き,・ゴールデンウィークのキャンペーン展開により来場者数、販売量共に増加している。一般には天候によって来場者数が変わることが多いが、今年は天候が悪かったにもかかわらず、インターネットでの問い合わせからの成約決定率が上昇したことが販売増に結びついている。
,,□,商店街（代表者）,単価の動き,・今までは単価の低いものしか動きが良くなかったが、最近は高い商材であっても付加価値がありリーズナブルな値段で販売すれば、動きが少しずつ良くなっている。
,,□,一般小売店［衣料・雑貨］（経営者）,お客様の様子,・５月前半は好天候が続き、春夏物が良く売れた。中旬から後半は、天候不順で全体的に良いとはいえないが、ジャケット類やインナー類が売れている。中高年の購買行動が良い。
,,□,一般小売店［印章］（経営者）,来客数の動き,・地域を網羅していた大規模小売店舗が閉鎖してから、客の流れが駅前中心となっている。駅前から少し離れている当地区の客足は途絶えている。
,,□,一般小売店［靴・履物］（店長）,来客数の動き,・自店の来客数や、商店街の通行量も依然として３か月前と同様の状態で悪い。改善する見通しもない。
,,□,一般小売店［鞄・袋物］（従業員）,お客様の様子,・前月に引き続き、ギフト需要、プレゼント等については、単価も非常によく動いている。ただし、無駄なもの、日用品についての買い控えは非常に増加している。必要なもの以外は買わないという客の動きが極めて顕著である。
,,□,一般小売店［茶］（営業担当）,お客様の様子,・今月は来客数、売上共に２％減少した。天候不順により旬の時期が７日から10日間遅れたが、最小限の落ち込みである。
,,□,百貨店（総務担当）,販売量の動き,・全体では前年並みの売上だが、６月のサッカーワールドカップ開催も間近に迫っているせいか、サッカー用品関係の伸びが２けた増となっている。
,,□,百貨店（営業担当）,単価の動き,・従来、売上を引っ張ってきた婦人服、服飾雑貨の伸びが減速している。25度を超える日が５月中旬まで少なく、夏物衣料の動きが苦戦している。食料品はリニューアル効果もあり、継続的に前年同月比を上回っており、母の日需要も好調に推移している。全体としては前年をやや上回る状況である。
,,□,スーパー（仕入担当）,単価の動き,・今月は月の半分近く雨が降り、来客数、客単価減少により前年比で売上が約５％減少している。
,,□,コンビニ（経営者）,来客数の動き,・天候のせいもあるだろうが、土日の行楽客が少ない。
,,□,コンビニ（経営者）,来客数の動き,・周囲に飲食店７店、スーパー１店の競合店が新規参入したので、全体的には景気は良くなっている。
,,□,衣料品専門店（経営者）,お客様の様子,・天候不順により、出かけるにしても、手持品で間に合わせている人が多い。また、原油価格の高騰で、あらゆるものが値上がりしそうな雰囲気があるため、客の様子は出費を控えているようである。
,,□,家電量販店（店員）,競争相手の様子,・大物商品を購入する客は、１店舗だけではなく何店舗も回って、どこが安いか、どこがポイントをつけているかによって購入を決めている。競争相手も原価と同じか、もしくは原価割れの値段を出している。
,,□,乗用車販売店（営業担当）,販売量の動き,・３か月前よりも来客数は多少減少傾向であるが、成約にいたっては軒並み前年を割っている状態である。
,,□,乗用車販売店（渉外担当）,販売量の動き,・受注をみると、本年発売の新型ミニバンの売行きが早くも止まってしまっている。輸入車は新型が２車種発売になったばかりで、予算達成率100％の見込みは当然である。中古車販売実績は辛うじて100％の見込みだが、前年伸張率はわずかだが下回りそうである。
,,□,乗用車販売店（店長）,単価の動き,・新型車の効果がほとんどなく、コンパクトカー、ミニバン、周辺利益によって何とか利益を稼いでいる。車両本体粗利益は全く稼いでいない。
,,□,その他専門店［ドラッグストア］（経営者）,販売量の動き,・天候不順も影響し、例年に比べて季節品の動向が悪い。また、今年は前年のような健康食品のヒットがないために全体の数字が落ちている。
,,□,高級レストラン（支配人）,単価の動き,・来客数は50名ほど少なくなっているが、単価の上昇のため、売上は３か月くらい前とほぼ同じになっている。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前と比べて決して景気が良くなっている感じはない。来客数自体が依然として昼間及び夜間も減少状態で推移している。銀行員が夜に飲みに行けなくなったということは聞いており、景気が良くなった感じは全く見受けられない。
,,□,タクシー運転手,お客様の様子,・今年のゴールデンウィークは非常に長いため、都内のタクシー業界は良くない。従来は後半から盛り返してくるが、今月はそのような感じもなく暇である。
,,□,通信会社（営業担当）,販売量の動き,・ＩＰ固定電話が売れはじめたが、放送サービスの新規加入契約が伸び悩んでいる。
,,□,通信会社（営業担当）,お客様の様子,・加入はそれなりに伸びてはいるが、解約件数の増加が目立ち、純増件数はこのところ減少傾向である。
,,□,その他レジャー施設（経営企画担当）,お客様の様子,・プロ野球は交流戦に入ったとはいえ、客は商品やサービスを厳選する傾向を強めており、高額であってもニーズに合えば購入する一方で、少しでもニーズに合わなければ購入しない状況になっている。
,,□,設計事務所（所長）,単価の動き,・中小建築界は依然として低迷している。ハウスメーカーやマンション業界は活発にやっているようであるが、町場の工務店は仕事がなく大変である。さらに、ガソリンの値上げや駐車違反取締りという大きな課題を抱えている。
,,□,住宅販売会社（経営者）,販売量の動き,・大企業では既に景気が回復しているようであるが、中小企業はまだ回復しておらず、工事の受注量並びに住宅の販売量共に、価格も低く、量も少ない状態が続いている。
,,□,住宅販売会社（従業員）,販売量の動き,・住宅ローンの金利が上昇し始めているためか、住宅展示場等の集客も増加してきており、受注も前年比を上回り始めている。
,,▲,一般小売店［家電］（経営者）,販売量の動き,・気候のせいもあるかもしれないが、エアコンの販売量がめっきり減っている。工事関係は多少、客からの引き合いが増えている。
,,▲,一般小売店［家具］（経営者）,販売量の動き,・４月の移動時期にも今一つだったが、５月に入って更に販売量が落ちている。
,,▲,百貨店（販売促進担当）,販売量の動き,・来客数は少なくないが、重衣料品などがあまり動かない。高額品や雑貨類などの小物には目が行く反面、カジュアル衣料などが不振のため売上のかさ上げが難しい。
,,▲,百貨店（店長）,販売量の動き,・雨や曇りの日が多い天候不順が続き、気温も平年と比べて低い。婦人、紳士の夏物衣料品、雑貨、ＵＶ商品などの動きが鈍い。
,,▲,百貨店（業務担当）,来客数の動き,・天候不順や、前年の改装の反動といった要因もあるが、たばこの値上がりや増税等の情報が出ているため、購買意欲が低下し、単価も下落しており、相対的に来客数も減少している。
,,▲,百貨店（営業企画担当）,お客様の様子,・雨が多く、気温も上がらないため、夏物の動きが悪い。時期的に７月のセールまで待とうという意識が出始めており、本来正価で売れるものが売れていない。
,,▲,百貨店（販売管理担当）,来客数の動き,・５月は土日を中心に雨の日が多く、夏物衣料品が大苦戦している。衣料品では前年をクリアしているアイテムがない。唯一、食料品が前年をクリアしている。
,,▲,コンビニ（経営者）,単価の動き,・通常暖かくなると、もう少し客単価、来客数が上昇してくるのだが、それがほとんどない。
,,▲,コンビニ（経営者）,お客様の様子,・同業他社の競合店が更に増えるとともに、大型店の営業時間延伸により、来客数、客単価共に大幅に割り込み、厳しい状態が続いている。
,,▲,コンビニ（経営者）,来客数の動き,・すぐ近くに大型店が開店準備を始めており、商店会全体のムードが悪くなっている。
,,▲,コンビニ（店長）,来客数の動き,・来客数の減少が顕著である。
,,▲,その他専門店［燃料］（統括）,販売量の動き,・原油高騰の影響を受け、毎月元売りより値上げの通達があり、値上げ分を価格転嫁している。そのため、消費者の買い控えが徐々に進み販売数量が減少している。
,,▲,一般レストラン（店長）,来客数の動き,・ランチの時間帯でも客が立て込む時間帯がなくなっている。２週間位前から夜においても、ビル内に飲食店がかなり入っているにもかかわらず、人通りが全くない。
,,▲,旅行代理店（従業員）,販売量の動き,・旅行の問い合わせ件数や見積件数は増加しているものの、なかなか成約に至らない。したがって販売量増加につながらない。
,,▲,観光名所（職員）,来客数の動き,・来客数が前年比で７％くらい減少している。
,,▲,設計事務所（所長）,お客様の様子,・低金利時代が終わりつつあるとはいえ、客にいろいろな提案をしても、長期の返済等にからむとなかなか良い回答が得られない。
,,×,その他小売［生鮮魚介卸売］（営業）,単価の動き,・海外の消費動向に単価が影響され過ぎ、現在の日本の消費動向での値段設定が追い付けなくなっている。
"企業
動向
関連

(南関東)",,◎,＊,＊,＊
,,○,輸送業（経営者）,受注量や販売量の動き,・業界では非常に荷動きが活発化し、上向きの方向に進んでいる。
,,○,輸送業（営業統括）,受注量や販売量の動き,・こまめに量が安定して出ているので、よそよりも多く荷物が動いている。前に比べると良くなっている。
,,○,金融業（審査担当）,それ以外,・日銀のゼロ金利政策解除により金利上昇傾向にある。不動産価格のみならず、賃料も上昇に転じており、景気回復の兆しはある。
,,○,金融業（支店長）,受注量や販売量の動き,・取引先の会社関係の受注は、受注量が増えており大分資金的には回ってくるようになっている。
,,○,不動産業（総務担当）,取引先の様子,・オフィスの入居状況は相変わらず好調で、空室がほとんどない。新規入居希望テナントに対する賃貸条件についても、やや強気になれる環境が整ってきている。
,,○,税理士,それ以外,・顧問先の利益が回復してきている。また、駅から事務所までの５分間程度の距離には、店の入れ替わりは激しいものの、すぐに新しい店が入り、以前よりもにぎやかになっている。
,,□,食料品製造業（関連会社担当）,受注量や販売量の動き,・５月の販売数量は前年度実績を下回っている。特に主力品の動きが鈍い。
,,□,出版・印刷・同関連産業（経営者）,受注価格や販売価格の動き,・受注価格の低迷が続いている。
,,□,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・受注件数、売上共に前年同月の水準を３か月間達成できている。
,,□,金属製品製造業（経営者）,取引先の様子,・新年度予算の仕事は出てきているが、高精度が要求される一方で価格に反映されていない。仕事が出てきても利益につながらないので良くなったとはいえない。
,,□,電気機械器具製造業（経営者）,それ以外,・現在、受注量がほぼ手一杯で進んでいるが、先行きがどうなるかは確実な見通しがついていない。部品材料の値上がりが非常に大きいことが懸念要因である。
,,□,建設業（経理担当）,受注価格や販売価格の動き,・予定した物件は何とか受注しているが、受注単価が同じであるのにもかかわらず、原油や鉄鉱石の値上がりから材料単価がじりじりと上昇しているため、利益率は下がる一方である。
,,□,輸送業（総務担当）,取引先の様子,・同業者は燃料費の高騰で採算割れとなっており、燃料費高騰を運賃値上げに転嫁できない業者は、車両台数を減らすなどの対策をとっている。業界全体が先行き不安である。
,,□,金融業（審査担当）,取引先の様子,・前年から今年にかけての原油高の影響で仕入価格が上昇したため、機械部品加工業者の受注量は好調であるが、利益率が低下している。
,,□,金融業（渉外・預金担当）,取引先の様子,・ガソリン代の値上がり等でコストが上昇している。売上はほぼ横ばいだが、経費が上昇しているので、今後、利益率が悪くなるのではないかという意見がある。
,,□,不動産業（経営者）,競争相手の様子,・古く駅からの距離が遠い物件はなかなか決まらず、空室が目立つ。新築ワンルームにおいても、３月完成の物件がこの時期で満室にならないものもある。
,,□,税理士,取引先の様子,・５月は天候が不順で衣料品の売行きは良くない。連休もあり、建設業の工事も進行状態は良くない。
,,□,社会保険労務士,取引先の様子,・道路保険料の滞納をするなど、資金繰りの厳しい会社が多く見受けられる。
,,□,その他サービス業［情報サービス］（従業員）,受注量や販売量の動き,・新年度に入ってから通信系設備投資の案件における引き合いの件数は多くなってきているが、実際に受注に結びつく案件が少なく、導入の決断が先送りされている。
,,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・５月になってからも引き合いが相変わらず低調で、前月よりも悪い。
,,▲,プラスチック製品製造業（経営者）,受注価格や販売価格の動き,・受注量は最近大きな崩れもなく順調である。しかし、原油価格高騰により仕入価格が上昇し、逆に販売価格は顧客のコストダウン要請により大きく下がってしまい、粗利益は５％減少している。
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・売上が２月比で85％と少し悪くなってきている。
,,▲,広告代理店（従業員）,取引先の様子,・取引先も含めて売上が良くないため、宣伝費等を抑えてきている。
,,×,－,－,－
"雇用
関連

(南関東)",,◎,人材派遣会社（営業担当）,それ以外,・求職に来社するスタッフが、自分が派遣される先の希望を以前より細かく主張してきている。銀座、丸の内圏での秘書、受付、経理、人事などのスタッフの時給が上昇している。
,,◎,求人情報誌製作会社（広報担当）,求人数の動き,・数値上では仕事が増えているようにみえるが、各企業はもうかっていてもあまり大量に採用しない。また、正社員の雇用が極端に減っている。
,,○,人材派遣会社（社員）,求人数の動き,・クライアントからのニーズがどんどん増加している。
,,○,人材派遣会社（社員）,求人数の動き,・派遣契約終了件数に対し、新規契約件数が倍近くあり、求人数の増加がみられる。
,,○,求人情報誌製作会社（編集者）,採用者数の動き,・新卒者採用においては５月に入り内定辞退者が例年より多く、企業の採用活動は継続中であり、夏、秋採用や通年採用を展開せざるを得ない状況がみられる。採用予算枠は先取り、拡大傾向にある。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・求人応募者の反応の数が減ってきており、企業が必要な人員を必要なコストで集められない状況が続いている。そのため企業の求人広告費が増えてきている。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年度比23.3％増となっている。ただし派遣、請負等の求人が全体の２割を占めている。さらに、正規と変わらない働き方をする非正社員求人が増加している。
,,○,学校［短期大学］（就職担当）,採用者数の動き,・事務職系の採用人数が前年度に比べ、かなり増えている。
,,○,学校［専修学校］（就職担当）,求人数の動き,・求人獲得件数が前年同月比で15％程度増加している。
,,□,人材派遣会社（支店長）,雇用形態の様子,・紹介予定派遣の受注が伸びてきているが、派遣よりも成約率が悪い。景気回復で企業も直接雇用を増やしていることが背景にあるが、求めるハードルは高く、ミスマッチが増えてきている。
,,□,求人情報誌製作会社（編集担当）,周辺企業の様子,・百貨店などのお中元期向けパート、アルバイトの求人が急増し、ボーナス商戦への期待感が高まっているが、全体の求人件数はやや減少傾向である。その原因の１つは、今月はゴールデンウィークがあり、各企業の動きが見送られたことにある。
,,□,職業安定所（所長）,求職者数の動き,・常用雇用の希望が多いが、資格、経験、勤務時間等によるミスマッチから、パートへの応募を余儀なくされているケースが見受けられる。
,,□,民間職業紹介機関（職員）,求人数の動き,・求人数の推移は高位安定の状態が続いており、企業の採用意欲は全く衰えていない。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・全体数はそれほど変わらない状況だが、従来の顧客からの注文が減少してきている。
,,×,－,－,－
,,,,,
　５．東海（地域別調査機関：三菱ＵＦＪリサーチ＆コンサルティング（株））,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東海)",,◎,一般小売店［土産］（経営者）,お客様の様子,・天候不順の週末が続き、観光地としては悪条件の連続にもかかわらず、旅行客数は増加している。客の表情も明るく、購買力も上昇している。
,,◎,家電量販店（店員）,単価の動き,・大型液晶テレビとプラズマテレビは、在庫があればすぐに売れる状態である。洗濯機もドラム型を中心によく売れる。
,,○,商店街（代表者）,販売量の動き,・ゴールデンウィーク期間中の販売量は良くなっているが、月の中盤から後半にかけては天候不順により売上はあまり伸びていない。しかし、全体としてみれば良好である。
,,○,一般小売店［高級精肉］（企画担当）,販売量の動き,・今年のお中元商戦は、百貨店では強気の需要予想をしているが、当社も客単価200円増を見込み、現在強気の生産体制を敷いている。
,,○,スーパー（総務担当）,来客数の動き,・来客数が約８％増えている。
,,○,スーパー（営業担当）,販売量の動き,・既存店ベースの販売点数は前年比104％、買上点数も同103％と、直近では最も良い数値となっている。売上、来客数も同102％と好調な伸びを示して、良好に推移している。
,,○,コンビニ（エリア担当）,販売量の動き,・ファーストフード部門など前年同期の売上を上回る分野が多く、売上全体でも前年をクリアしている。
,,○,衣料品専門店（売場担当）,販売量の動き,・販売量が増加し、売上も伸びている。
,,○,衣料品専門店（企画担当）,単価の動き,・衣料品の単価上昇が得意先の各店でもみられる。特にミセス向け良品に動きが出てきている。
,,○,自動車備品販売店（経営者）,来客数の動き,・ゴールデンウィーク前後のメンテナンス、洗車用品の売上が貢献し、売上は良くなっている。
,,○,住関連専門店（営業担当）,販売量の動き,・住宅ではマンション、賃貸、分譲ともに好調である。民間企業関係の工場、オフィスも順調である。ただし、公共工事は減少している。
,,○,一般レストラン（経営者）,お客様の様子,・新年度ということもあるが、久しぶりに顔を出してくれる客が増えている。少しずつ良くなってきている。
,,○,スナック（経営者）,来客数の動き,・スタッフを増員したため、新しい客が増えている。連休明けから客の出足は好調である。
,,○,スナック（経営者）,来客数の動き,・今年のゴールデンウィークは大型連休ということもあり、連休明けの人通りの減少を懸念していたが、思いのほか人通りの減少は少なく、売上も前年と比べて１割程度増加している。
,,○,都市型ホテル（経営者）,来客数の動き,・来客数の増加のみならず、単価も下げ止まってきている。価格設定がそのまま通るようになってきている。
,,○,旅行代理店（従業員）,来客数の動き,・店頭に夏の旅行商品のパンフレットが並び始めたが、例年に比べて申込の出足は早い。家計にも余裕が出てきて、バブル期の売行きを想起させるほどである。
,,○,タクシー運転手,単価の動き,・中距離で利用する客が増えている。
,,○,住宅販売会社（従業員）,お客様の様子,・新築案件は少ないが、リフォーム案件が増えてきている。
,,○,住宅販売会社（従業員）,お客様の様子,・賃貸マンションの高級志向と不動産の証券化の普及が要因となり、都市部の土地所有者は賃貸マンションの建設に意欲がある。
,,□,商店街（代表者）,販売量の動き,・今月に入って天候不順のせいもあり、来客数はあまり伸びていない。そのため販売量は３か月前と同程度に戻っている。
,,□,一般小売店［生花］（経営者）,単価の動き,・母の日の販売量は増えているものの、単価は少し低下している。
,,□,一般小売店［贈答品］（経営者）,お客様の様子,・この３～４か月は売上が下げ止まり、少し上向きに転じていたが、５月は横ばいとなっている。ガソリンなどの値上げにより、客は自衛策として少し様子をみている。上向き傾向ではあるが、ペースは少しゆっくりした状態になっている。
,,□,一般小売店［酒］（経営者）,来客数の動き,・ゴールデンウィーク後は雨の日が急に多くなり、特に週末がひどく、人出は目立って減少している。当然売上も落ち込み、自動販売機では連休中と比べて40％以上も減少している。また、客は連休中の出費分を抑えようとしているところもある。当店の売上は前月に比べて６％ほどの減少になる。
,,□,一般小売店［薬局］（経営者）,来客数の動き,・ダイレクトメールを出したり電話などで勧誘すると、来客数が増え、まとまった買物をしてくれる。客は多少は余力が出てきている。
,,□,一般小売店［時計］（経営者）,来客数の動き,・連休や天候不順が原因で、人出に影響が出ている。
,,□,百貨店（売場主任）,来客数の動き,・梅雨に入ったかと思うような雨の日が続き、クリアランス前の６月期と同じくらい買物客は少ない。
,,□,百貨店（企画担当）,販売量の動き,・雨や低温などの天候不順により、紳士服、婦人服、子供服ともにあまり動いていない。
,,□,百貨店（経理担当）,販売量の動き,・婦人用品の動きが軟調で、来客数も天候不順が影響して少なめである。
,,□,スーパー（店長）,単価の動き,・客単価は前年比２～３％減の状況が続いており、依然として回復の兆しがみられない。
,,□,スーパー（店長）,単価の動き,・原油価格の高騰などの不安要素があり、消費者はそちらに意識が向いている。
,,□,スーパー（店員）,来客数の動き,・特売のチラシを入れた日には客はそこそこ来てくれるが、特売日以外はその反動か、来客数が非常に少ない。近隣の競合店でも、特売日は駐車場が埋まっているが、それ以外はがらがらの状態である。
,,□,スーパー（仕入担当）,来客数の動き,・折込チラシを見て車で買い回る客が増えており、各スーパーでは特売日に応じて強い曜日、弱い曜日が明確化している。５月前半は雨の日が多かったが、当店の特売日に雨が降ると翌日は他のスーパーに客が流れ、売上に大きく影響が出ている。また天候不順で野菜相場は高めに推移しており、主力商品の価格設定も高めにせざるをえず、チラシ商品のみが動いて定番の動きが悪い。
,,□,コンビニ（エリア担当）,それ以外,・売上の前年割れは継続している。余分な物を購入しない傾向も継続している。
,,□,コンビニ（店長）,販売量の動き,・今年は長いゴールデンウィークだった影響で、ゴールデンウィーク以降から25日過ぎまでの売上は非常に悪くなっている。
,,□,コンビニ（売場担当）,単価の動き,・単価、販売量とも、前年に比べてほとんど変動がない。トータルの売上も前年比100％前後で推移している。
,,□,衣料品専門店（販売企画担当）,お客様の様子,・衣料品の販売量が減少していることに加え、それに伴って、糸、繊維資材の販売も減っている。
,,□,家電量販店（経営者）,お客様の様子,・割安感のある商品は売れているが、値段が少々高いとあまり売れない。
,,□,家電量販店（店員）,単価の動き,・販売量はそれほど伸びていないが、単価は上昇傾向にある。仕入価格の上昇を、さらに売価に転嫁できるかどうかの瀬戸際にある。
,,□,乗用車販売店（経営者）,お客様の様子,・来客数は増えていないが、成約率は上昇している。原油価格の高騰の影響で、当社の主力車種の軽自動車が注目されていることもその要因の一つである。
,,□,乗用車販売店（従業員）,来客数の動き,・毎年連休明けから客の動きは活発になるが、今年はかなり鈍化している。新車の発表もないため、来店する要素が無いのもその背景にある。
,,□,乗用車販売店（従業員）,お客様の様子,・３か月前の悪い状況からあまり変わっていない。会社関係の客の中には良いところもあるが、個人消費はまだ冷え込んでいる。
