分野,,景気の現状判断,業種・職種,景気の現状に対する判断理由,,
"家計
動向
関連

(九州)",,◎,＊,＊,,
,,○,インテリア専門店（従業員）,,・売上が前年比で２けたの伸びとなっている。,
,,○,家電量販店（店員）,,・冬のボーナスの時期ほど悪い話を聞かなくなったので、少しは良くなってきた。,
,,○,テーマパーク（職員）,,・週末の雨が影響しているが、全体的には上り調子である。,
,,○,パチンコ店（従業員）,,・売上や客数が増加しており、やや改善されている。,
,,○,タクシー運転手,,・前月あたりから少しずつ良くなってきている。,
,,○,タクシー運転手,,・長距離の利用が増えてきている。,
,,○,住宅販売会社（従業員）,,・アンケート入手や問い合わせも増加している。,
,,□,商店街（代表者）,,・中高年齢層の買物は上向いているが、若者、ファミリー向けが回復していない。,
,,□,商店街（代表者）,,・ボーナス時期ではあるが、介護保険の負担の増加等により、購買意欲が低下している。,
,,□,スーパー（店長）,,・ファッション関連に陰りが出ているが、ＩＴ関連が好調なため、全体としては変わらない。,
,,□,スーパー（店長）,,・父の日のイベントは良かったが、月間を通してみると好調とはいえない。,
,,□,スーパー（店長）,,・特売品等は売れるが定番商品は出ない。客単価も低下したままである。,
,,□,家電量販店（店長）,,・パソコンを中心とする情報家電は好調だが、それ以外の商品は単価が低下傾向にあり、非常に厳しい。,
,,□,スナック（経営者）,,・雨が続き客は少なかったが、会社の異動の時期なので少しカバーすることができて、売上に大きな変化はない。,
,,□,ゴルフ場（支配人）,,・客の財布のひもは堅く、入場者数も変わらない。,
,,□,旅行代理店（従業員）,,・選挙で人の動きが鈍いうえに、法人は旅行の延期や中止が多く、個人客は安近短志向が強まっている。,
,,□,タクシー運転手,,・イベントがあったにもかかわらず、変わらない。,
,,□,住宅販売会社（従業員）,,・建て売りが売れない。モデルハウスの来客数も少ない。,
,,□,住宅販売会社（従業員）,,・契約数は増加したが、展示場の来場数が減少している。,
,,▲,百貨店（販売促進担当）,,"・１品単価も低下傾向にあり、顧客の価格に対する見方は極めて厳しい。
・選挙の影響か、法人受注も出足が不調であり、個人消費は相変わらず浮上の兆しがみられない。",
,,▲,コンビニ（エリア担当）,,・客単価も下がってきており、出費を必要最低限に抑えている。,
,,▲,競輪場（職員）,,・ボーナス前ということもあるが、競輪競艇ともに悪い。,
,,×,一般小売店［精肉］（経営者）,,・選挙があったため、街もにぎわいがない。,
,,×,一般レストラン（経営者）,,・選挙の影響や、サミットによる交通規制のため、客足が遠のいている。,
"企業
動向
関連

(九州)",,◎,電気機械器具製造業（経営者）,,・過去１年間で最高の売上となっている。,
,,◎,精密機械器具製造業（経営者）,,・現在、注文が非常に増加している。,
,,○,食料品製造業（経営者）,,・売上が前年比130％に達し、何かが違う感じを受ける。,
,,○,輸送用機械器具製造業（経営者）,,・受注量が非常に増えてきており、外注先も高操業のため、仕事を振りにくくなっている。,
,,○,輸送業（従業員）,,・日によってばらつきはあるものの、良い方向に向かっている。,
,,□,電気機械器具製造業（経営者）,,・半導体関連はむらがあり、先行きは不透明であるが、平均的には横ばいである。,
,,□,輸送用機械器具製造業（営業担当）,,・通常の受注状況で稼働しているので、変わらない。,
,,□,広告代理店（従業員）,,・選挙があったため、売上が減少している。,
,,□,広告代理店（従業員）,,・やや良くなっている状態が持続している。,
,,▲,農林水産業（経営者）,,・スーパー向け商品は好調だが、加工メーカー筋は伸び悩んでおり、在庫負担に頭を痛めている。,
,,▲,輸送業［陸上貨物］（従業員）,,"・受注件数、売上ともに減っている。
・コンテナヤード（荷物を出し入れする場所）も混雑していない。",
,,×,－,－,,
"雇用
関連

(九州)",,◎,－,－,,
,,○,人材派遣会社（社員）,,・中小企業を中心として、雇用が改善しつつある。,
,,○,人材派遣会社（社員）,,・法人、個人の客の問い合わせが増加し、売上も若干伸びてきている。,
,,○,人材派遣会社（社員）,,・長期事務員の派遣が増えている。,
,,□,求人情報誌製作会社（編集者）,,・人材派遣が多くなっているが、企業の積極的な雇用がまだみられない。,
,,□,新聞社［求人広告］（担当者）,,・広告は調子が良く、全体的に上向いている。,
,,▲,新聞社［求人広告］（担当者）,,・求人は増加しているが、世の中全体がまだ明るい感じがしない。,
,,×,－,－,,
